province;red;green;blue;name;x
932;196;93;64;Province_932;x
933;69;221;64;Province_933;x
934;198;221;64;Province_934;x
935;71;221;180;Province_935;x
936;104;221;64;Province_936;x
937;201;125;64;Province_937;x
938;74;221;128;Province_938;x
939;171;221;64;Province_939;x
940;76;157;180;Province_940;x
941;77;221;64;Province_941;x
942;206;189;64;Province_942;x
943;79;221;180;Province_943;x
944;144;221;64;Province_944;x
945;209;93;64;Province_945;x
946;82;221;64;Province_946;x
947;211;221;64;Province_947;x
948;84;189;180;Province_948;x
949;85;221;64;Province_949;x
950;214;157;64;Province_950;x
951;87;221;128;Province_951;x
952;184;221;64;Province_952;x
953;89;157;180;Province_953;x
954;90;221;64;Province_954;x
955;219;189;64;Province_955;x
956;92;221;180;Province_956;x
957;125;221;64;Province_957;x
958;222;125;64;Province_958;x
959;95;221;128;Province_959;x
960;192;222;64;Province_960;x
961;65;190;180;Province_961;x
962;66;222;64;Province_962;x
963;195;158;64;Province_963;x
964;68;222;128;Province_964;x
965;133;222;64;Province_965;x
966;198;94;64;Province_966;x
967;71;222;64;Province_967;x
968;200;222;64;Province_968;x
969;73;222;180;Province_969;x
970;106;222;64;Province_970;x
971;203;126;64;Province_971;x
972;76;222;128;Province_972;x
973;173;222;64;Province_973;x
974;78;158;180;Province_974;x
975;79;222;64;Province_975;x
976;208;190;64;Province_976;x
977;81;222;180;Province_977;x
978;146;222;64;Province_978;x
979;211;94;64;Province_979;x
980;84;222;128;Province_980;x
981;213;222;64;Province_981;x
982;86;190;180;Province_982;x
983;87;222;64;Province_983;x
984;216;158;64;Province_984;x
985;89;222;128;Province_985;x
986;186;222;64;Province_986;x
987;91;126;180;Province_987;x
988;92;222;64;Province_988;x
989;221;222;64;Province_989;x
990;94;222;180;Province_990;x
991;127;222;64;Province_991;x
992;192;127;64;Province_992;x
993;65;223;128;Province_993;x
994;162;223;64;Province_994;x
995;67;159;180;Province_995;x
996;68;223;64;Province_996;x
997;197;191;64;Province_997;x
998;70;223;180;Province_998;x
999;135;223;64;Province_999;x
1000;200;95;64;Province_1000;x
1001;73;223;64;Province_1001;x
1002;202;223;64;Province_1002;x
1003;75;191;180;Province_1003;x
1004;76;223;64;Province_1004;x
1005;205;159;64;Province_1005;x
1006;78;223;128;Province_1006;x
1007;175;223;64;Province_1007;x
1008;80;159;180;Province_1008;x
1009;81;223;64;Province_1009;x
1010;210;191;64;Province_1010;x
1011;83;223;180;Province_1011;x
1012;116;223;64;Province_1012;x
1013;213;127;64;Province_1013;x
1014;86;223;128;Province_1014;x
1015;215;223;64;Province_1015;x
1016;88;191;180;Province_1016;x
1017;89;223;64;Province_1017;x
1018;218;159;64;Province_1018;x
1019;91;223;128;Province_1019;x
1020;156;223;64;Province_1020;x
1021;221;95;64;Province_1021;x
1022;94;223;64;Province_1022;x
1023;223;223;64;Province_1023;x
1024;64;192;180;Province_1024;x
1025;97;192;65;Province_1025;x
1026;194;96;65;Province_1026;x
1027;67;192;129;Province_1027;x
1028;164;192;65;Province_1028;x
1029;69;128;180;Province_1029;x
1030;70;192;65;Province_1030;x
1031;199;160;65;Province_1031;x
1032;72;192;180;Province_1032;x
1033;137;192;65;Province_1033;x
1034;202;64;65;Province_1034;x
1035;75;192;65;Province_1035;x
1036;204;192;65;Province_1036;x
1037;77;160;180;Province_1037;x
1038;78;192;65;Province_1038;x
1039;207;128;65;Province_1039;x
1040;80;192;129;Province_1040;x
1041;177;192;65;Province_1041;x
1042;82;128;180;Province_1042;x
1043;83;192;65;Province_1043;x
1044;212;160;65;Province_1044;x
1045;85;192;180;Province_1045;x
1046;118;192;65;Province_1046;x
1047;215;96;65;Province_1047;x
1048;88;192;129;Province_1048;x
1049;217;192;65;Province_1049;x
1050;90;160;180;Province_1050;x
1051;91;192;65;Province_1051;x
1052;220;128;65;Province_1052;x
1053;93;192;180;Province_1053;x
1054;158;192;65;Province_1054;x
1055;223;64;65;Province_1055;x
1056;64;193;65;Province_1056;x
1057;193;193;65;Province_1057;x
1058;66;161;180;Province_1058;x
1059;99;193;65;Province_1059;x
1060;196;129;65;Province_1060;x
1061;69;193;129;Province_1061;x
1062;166;193;65;Province_1062;x
1063;71;129;180;Province_1063;x
1064;72;193;65;Province_1064;x
1065;201;161;65;Province_1065;x
1066;74;193;180;Province_1066;x
1067;107;193;65;Province_1067;x
1068;204;97;65;Province_1068;x
1069;77;193;129;Province_1069;x
1070;206;193;65;Province_1070;x
1071;79;161;180;Province_1071;x
1072;80;193;65;Province_1072;x
1073;209;129;65;Province_1073;x
1074;82;193;129;Province_1074;x
1075;147;193;65;Province_1075;x
1076;212;65;65;Province_1076;x
1077;85;193;65;Province_1077;x
1078;214;193;65;Province_1078;x
1079;87;193;180;Province_1079;x
1080;120;193;65;Province_1080;x
1081;217;97;65;Province_1081;x
1082;90;193;129;Province_1082;x
1083;187;193;65;Province_1083;x
1084;92;129;180;Province_1084;x
1085;93;193;65;Province_1085;x
1086;222;161;65;Province_1086;x
1087;95;193;180;Province_1087;x
1088;128;194;65;Province_1088;x
1089;193;66;65;Province_1089;x
1090;66;194;65;Province_1090;x
1091;195;194;65;Province_1091;x
1092;68;162;180;Province_1092;x
1093;69;194;65;Province_1093;x
1094;198;130;65;Province_1094;x
1095;71;194;129;Province_1095;x
1096;168;194;65;Province_1096;x
1097;73;130;180;Province_1097;x
1098;74;194;65;Province_1098;x
1099;203;162;65;Province_1099;x
1100;76;194;180;Province_1100;x
1101;109;194;65;Province_1101;x
1102;206;98;65;Province_1102;x
1103;79;194;129;Province_1103;x
1104;208;194;65;Province_1104;x
1105;81;162;180;Province_1105;x
1106;82;194;65;Province_1106;x
1107;211;130;65;Province_1107;x
1108;84;194;129;Province_1108;x
1109;149;194;65;Province_1109;x
1110;214;66;65;Province_1110;x
1111;87;194;65;Province_1111;x
1112;216;194;65;Province_1112;x
1113;89;194;180;Province_1113;x
1114;122;194;65;Province_1114;x
1115;219;98;65;Province_1115;x
1116;92;194;129;Province_1116;x
1117;189;194;65;Province_1117;x
1118;94;130;180;Province_1118;x
1119;95;194;65;Province_1119;x
1120;192;163;65;Province_1120;x
1121;65;195;180;Province_1121;x
1122;130;195;65;Province_1122;x
1123;195;67;65;Province_1123;x
1124;68;195;65;Province_1124;x
1125;197;195;65;Province_1125;x
1126;70;163;180;Province_1126;x
1127;71;195;65;Province_1127;x
1128;200;131;65;Province_1128;x
1129;73;195;129;Province_1129;x
1130;170;195;65;Province_1130;x
1131;75;99;180;Province_1131;x
1132;76;195;65;Province_1132;x
1133;205;195;65;Province_1133;x
1134;78;195;180;Province_1134;x
1135;111;195;65;Province_1135;x
1136;208;99;65;Province_1136;x
1137;81;195;129;Province_1137;x
1138;210;195;65;Province_1138;x
1139;83;131;180;Province_1139;x
1140;84;195;65;Province_1140;x
1141;213;163;65;Province_1141;x
1142;86;195;180;Province_1142;x
1143;151;195;65;Province_1143;x
1144;216;67;65;Province_1144;x
1145;89;195;65;Province_1145;x
1146;218;195;65;Province_1146;x
1147;91;163;180;Province_1147;x
1148;92;195;65;Province_1148;x
1149;221;131;65;Province_1149;x
1150;94;195;129;Province_1150;x
1151;191;195;65;Province_1151;x
1152;64;132;180;Province_1152;x
1153;65;196;65;Province_1153;x
1154;194;164;65;Province_1154;x
1155;67;196;180;Province_1155;x
1156;100;196;65;Province_1156;x
1157;197;100;65;Province_1157;x
1158;70;196;129;Province_1158;x
1159;199;196;65;Province_1159;x
1160;72;164;180;Province_1160;x
1161;73;196;65;Province_1161;x
1162;202;132;65;Province_1162;x
1163;75;196;129;Province_1163;x
1164;140;196;65;Province_1164;x
1165;205;68;65;Province_1165;x
1166;78;196;65;Province_1166;x
1167;207;196;65;Province_1167;x
1168;80;196;180;Province_1168;x
1169;113;196;65;Province_1169;x
1170;210;100;65;Province_1170;x
1171;83;196;129;Province_1171;x
1172;180;196;65;Province_1172;x
1173;85;132;180;Province_1173;x
1174;86;196;65;Province_1174;x
1175;215;164;65;Province_1175;x
1176;88;196;180;Province_1176;x
1177;153;196;65;Province_1177;x
1178;218;68;65;Province_1178;x
1179;91;196;65;Province_1179;x
1180;220;196;65;Province_1180;x
1181;93;164;180;Province_1181;x
1182;94;196;65;Province_1182;x
1183;223;132;65;Province_1183;x
1184;64;197;129;Province_1184;x
1185;161;197;65;Province_1185;x
1186;66;133;180;Province_1186;x
1187;67;197;65;Province_1187;x
1188;196;165;65;Province_1188;x
1189;69;197;180;Province_1189;x
1190;102;197;65;Province_1190;x
1191;199;101;65;Province_1191;x
1192;72;197;129;Province_1192;x
1193;201;197;65;Province_1193;x
1194;74;165;180;Province_1194;x
1195;75;197;65;Province_1195;x
1196;204;133;65;Province_1196;x
1197;77;197;129;Province_1197;x
1198;142;197;65;Province_1198;x
1199;207;69;65;Province_1199;x
1200;80;197;65;Province_1200;x
1201;209;197;65;Province_1201;x
1202;82;197;180;Province_1202;x
1203;115;197;65;Province_1203;x
1204;212;101;65;Province_1204;x
1205;85;197;129;Province_1205;x
1206;182;197;65;Province_1206;x
1207;87;133;180;Province_1207;x
1208;88;197;65;Province_1208;x
1209;217;165;65;Province_1209;x
1210;90;197;180;Province_1210;x
1211;155;197;65;Province_1211;x
1212;220;101;65;Province_1212;x
1213;93;197;129;Province_1213;x
1214;222;197;65;Province_1214;x
1215;95;165;180;Province_1215;x
1216;64;198;65;Province_1216;x
1217;193;134;65;Province_1217;x
1218;66;198;129;Province_1218;x
1219;131;198;65;Province_1219;x
1220;196;70;65;Province_1220;x
1221;69;198;65;Province_1221;x
1222;198;198;65;Province_1222;x
1223;71;198;180;Province_1223;x
1224;104;198;65;Province_1224;x
1225;201;102;65;Province_1225;x
1226;74;198;129;Province_1226;x
1227;171;198;65;Province_1227;x
1228;76;134;180;Province_1228;x
1229;77;198;65;Province_1229;x
1230;206;166;65;Province_1230;x
1231;79;198;180;Province_1231;x
1232;144;198;65;Province_1232;x
1233;209;70;65;Province_1233;x
1234;82;198;65;Province_1234;x
1235;211;198;65;Province_1235;x
1236;84;166;180;Province_1236;x
1237;85;198;65;Province_1237;x
1238;214;134;65;Province_1238;x
1239;87;198;129;Province_1239;x
1240;184;198;65;Province_1240;x
1241;89;134;180;Province_1241;x
1242;90;198;65;Province_1242;x
1243;219;166;65;Province_1243;x
1244;92;198;180;Province_1244;x
1245;125;198;65;Province_1245;x
1246;222;102;65;Province_1246;x
1247;95;198;129;Province_1247;x
1248;192;199;65;Province_1248;x
1249;65;167;180;Province_1249;x
1250;66;199;65;Province_1250;x
1251;195;135;65;Province_1251;x
1252;68;199;129;Province_1252;x
1253;133;199;65;Province_1253;x
1254;198;71;65;Province_1254;x
1255;71;199;65;Province_1255;x
1256;200;199;65;Province_1256;x
1257;73;199;180;Province_1257;x
1258;106;199;65;Province_1258;x
1259;203;103;65;Province_1259;x
1260;76;199;129;Province_1260;x
1261;173;199;65;Province_1261;x
1262;78;135;180;Province_1262;x
1263;79;199;65;Province_1263;x
1264;208;167;65;Province_1264;x
1265;81;199;180;Province_1265;x
1266;146;199;65;Province_1266;x
1267;211;71;65;Province_1267;x
1268;84;199;65;Province_1268;x
1269;213;199;65;Province_1269;x
1270;86;167;180;Province_1270;x
1271;87;199;65;Province_1271;x
1272;216;135;65;Province_1272;x
1273;89;199;129;Province_1273;x
1274;186;199;65;Province_1274;x
1275;91;135;180;Province_1275;x
1276;92;199;65;Province_1276;x
1277;221;167;65;Province_1277;x
1278;94;199;180;Province_1278;x
1279;127;199;65;Province_1279;x
1280;192;104;65;Province_1280;x
1281;65;200;129;Province_1281;x
1282;194;200;65;Province_1282;x
1283;67;136;180;Province_1283;x
1284;68;200;65;Province_1284;x
1285;197;136;65;Province_1285;x
1286;70;200;180;Province_1286;x
1287;135;200;65;Province_1287;x
1288;200;72;65;Province_1288;x
1289;73;200;65;Province_1289;x
1290;202;200;65;Province_1290;x
1291;75;168;180;Province_1291;x
1292;76;200;65;Province_1292;x
1293;205;136;65;Province_1293;x
1294;78;200;129;Province_1294;x
1295;175;200;65;Province_1295;x
1296;80;136;180;Province_1296;x
1297;81;200;65;Province_1297;x
1298;210;168;65;Province_1298;x
1299;83;200;180;Province_1299;x
1300;116;200;65;Province_1300;x
1301;213;104;65;Province_1301;x
1302;86;200;129;Province_1302;x
1303;215;200;65;Province_1303;x
1304;88;168;180;Province_1304;x
1305;89;200;65;Province_1305;x
1306;218;136;65;Province_1306;x
1307;91;200;129;Province_1307;x
1308;156;200;65;Province_1308;x
1309;221;72;65;Province_1309;x
1310;94;200;65;Province_1310;x
1311;223;200;65;Province_1311;x
1312;64;201;180;Province_1312;x
1313;97;201;65;Province_1313;x
1314;194;105;65;Province_1314;x
1315;67;201;129;Province_1315;x
1316;164;201;65;Province_1316;x
1317;69;137;180;Province_1317;x
1318;70;201;65;Province_1318;x
1319;199;169;65;Province_1319;x
1320;72;201;180;Province_1320;x
1321;137;201;65;Province_1321;x
1322;202;73;65;Province_1322;x
1323;75;201;65;Province_1323;x
1324;204;201;65;Province_1324;x
1325;77;169;180;Province_1325;x
1326;78;201;65;Province_1326;x
1327;207;137;65;Province_1327;x
1328;80;201;129;Province_1328;x
1329;177;201;65;Province_1329;x
1330;82;137;180;Province_1330;x
1331;83;201;65;Province_1331;x
1332;212;169;65;Province_1332;x
1333;85;201;180;Province_1333;x
1334;118;201;65;Province_1334;x
1335;215;105;65;Province_1335;x
1336;88;201;129;Province_1336;x
1337;217;201;65;Province_1337;x
1338;90;169;180;Province_1338;x
1339;91;201;65;Province_1339;x
1340;220;137;65;Province_1340;x
1341;93;201;129;Province_1341;x
1342;158;201;65;Province_1342;x
1343;223;73;65;Province_1343;x
1344;64;202;65;Province_1344;x
1345;193;202;65;Province_1345;x
1346;66;202;180;Province_1346;x
1347;99;202;65;Province_1347;x
1348;196;106;65;Province_1348;x
1349;69;202;129;Province_1349;x
1350;166;202;65;Province_1350;x
1351;71;138;180;Province_1351;x
1352;72;202;65;Province_1352;x
1353;201;170;65;Province_1353;x
1354;74;202;180;Province_1354;x
1355;139;202;65;Province_1355;x
1356;204;74;65;Province_1356;x
1357;77;202;129;Province_1357;x
1358;206;202;65;Province_1358;x
1359;79;170;180;Province_1359;x
1360;80;202;65;Province_1360;x
1361;209;138;65;Province_1361;x
1362;82;202;129;Province_1362;x
1363;179;202;65;Province_1363;x
1364;84;106;180;Province_1364;x
1365;85;202;65;Province_1365;x
1366;214;202;65;Province_1366;x
1367;87;202;180;Province_1367;x
1368;120;202;65;Province_1368;x
1369;217;106;65;Province_1369;x
1370;90;202;129;Province_1370;x
1371;187;202;65;Province_1371;x
1372;92;138;180;Province_1372;x
1373;93;202;65;Province_1373;x
1374;222;170;65;Province_1374;x
1375;95;202;180;Province_1375;x
1376;128;203;65;Province_1376;x
1377;193;75;65;Province_1377;x
1378;66;203;65;Province_1378;x
1379;195;203;65;Province_1379;x
1380;68;171;180;Province_1380;x
1381;69;203;65;Province_1381;x
1382;198;139;65;Province_1382;x
1383;71;203;129;Province_1383;x
1384;168;203;65;Province_1384;x
1385;73;139;180;Province_1385;x
1386;74;203;65;Province_1386;x
1387;203;171;65;Province_1387;x
1388;76;203;180;Province_1388;x
1389;109;203;65;Province_1389;x
1390;206;107;65;Province_1390;x
1391;79;203;129;Province_1391;x
1392;208;203;65;Province_1392;x
1393;81;171;180;Province_1393;x
1394;82;203;65;Province_1394;x
1395;211;139;65;Province_1395;x
1396;84;203;129;Province_1396;x
1397;149;203;65;Province_1397;x
1398;214;75;65;Province_1398;x
1399;87;203;65;Province_1399;x
1400;216;203;65;Province_1400;x
1401;89;203;180;Province_1401;x
1402;122;203;65;Province_1402;x
1403;219;107;65;Province_1403;x
1404;92;203;129;Province_1404;x
1405;189;203;65;Province_1405;x
1406;94;139;180;Province_1406;x
1407;95;203;65;Province_1407;x
1408;192;172;65;Province_1408;x
1409;65;204;180;Province_1409;x
1410;130;204;65;Province_1410;x
1411;195;76;65;Province_1411;x
1412;68;204;65;Province_1412;x
1413;197;204;65;Province_1413;x
1414;70;172;180;Province_1414;x
1415;71;204;65;Province_1415;x
1416;200;140;65;Province_1416;x
1417;73;204;129;Province_1417;x
1418;170;204;65;Province_1418;x
1419;75;140;180;Province_1419;x
1420;76;204;65;Province_1420;x
1421;205;172;65;Province_1421;x
1422;78;204;180;Province_1422;x
1423;111;204;65;Province_1423;x
1424;208;108;65;Province_1424;x
1425;81;204;129;Province_1425;x
1426;210;204;65;Province_1426;x
1427;83;172;180;Province_1427;x
1428;84;204;65;Province_1428;x
1429;213;140;65;Province_1429;x
1430;86;204;180;Province_1430;x
1431;151;204;65;Province_1431;x
1432;216;76;65;Province_1432;x
1433;89;204;65;Province_1433;x
1434;218;204;65;Province_1434;x
1435;91;172;180;Province_1435;x
1436;124;204;65;Province_1436;x
1437;221;108;65;Province_1437;x
1438;94;204;129;Province_1438;x
1439;191;204;65;Province_1439;x
1440;64;141;180;Province_1440;x
1441;65;205;65;Province_1441;x
1442;194;173;65;Province_1442;x
1443;67;205;180;Province_1443;x
1444;100;205;65;Province_1444;x
1445;197;109;65;Province_1445;x
1446;70;205;129;Province_1446;x
1447;199;205;65;Province_1447;x
1448;72;173;180;Province_1448;x
1449;73;205;65;Province_1449;x
1450;202;141;65;Province_1450;x
1451;75;205;129;Province_1451;x
1452;140;205;65;Province_1452;x
1453;205;77;65;Province_1453;x
1454;78;205;65;Province_1454;x
1455;207;205;65;Province_1455;x
1456;80;205;180;Province_1456;x
1457;113;205;65;Province_1457;x
1458;210;109;65;Province_1458;x
1459;83;205;129;Province_1459;x
1460;180;205;65;Province_1460;x
1461;85;141;180;Province_1461;x
1462;86;205;65;Province_1462;x
1463;215;173;65;Province_1463;x
1464;88;205;180;Province_1464;x
1465;153;205;65;Province_1465;x
1466;218;77;65;Province_1466;x
1467;91;205;65;Province_1467;x
1468;220;205;65;Province_1468;x
1469;93;173;180;Province_1469;x
1470;94;205;65;Province_1470;x
1471;223;141;65;Province_1471;x
1472;64;206;129;Province_1472;x
1473;161;206;65;Province_1473;x
1474;66;142;180;Province_1474;x
1475;67;206;65;Province_1475;x
1476;196;174;65;Province_1476;x
1477;69;206;180;Province_1477;x
1478;102;206;65;Province_1478;x
1479;199;110;65;Province_1479;x
1480;72;206;129;Province_1480;x
1481;201;206;65;Province_1481;x
1482;74;174;180;Province_1482;x
1483;75;206;65;Province_1483;x
1484;204;142;65;Province_1484;x
1485;77;206;129;Province_1485;x
1486;142;206;65;Province_1486;x
